Unnamed: 0,Against,Team,Bowler,Overs,Maidens,Runs,Wickets,Economy,match_id,is_plate,bowling_position
0,TN,MP,Venkatesh Iyer (c),10.0,0,44,0,0,TNvsMP,False,1
1,TN,MP,Aryan Pandey,9.0,0,52,0,0,TNvsMP,False,2
2,TN,MP,Tripuresh Singh,9.3,0,61,2,0,TNvsMP,False,3
3,TN,MP,Mangesh Yadav,9.0,0,45,2,0,TNvsMP,False,4
4,TN,MP,Kumar Kartikeya,10.0,0,62,3,0,TNvsMP,False,5
5,TN,MP,Saransh Jain,2.0,0,13,0,0,TNvsMP,False,6
6,MP,TN,Gurjapneet Singh,9.2,1,60,2,0,TNvsMP,False,1
7,MP,TN,Govinth Ganesh,10.0,1,54,4,0,TNvsMP,False,2
8,MP,TN,Sonu Yadav,10.0,0,60,2,0,TNvsMP,False,3
9,MP,TN,Sunny Sandhu,2.0,0,12,0,0,TNvsMP,False,4
10,MP,TN,Ravisrinivasan Sai Kishore,10.0,0,42,0,0,TNvsMP,False,5
11,MP,TN,Mohamed Ali,6.0,0,42,0,0,TNvsMP,False,6
12,MP,TN,Pradosh Ranjan Paul,2.0,0,13,0,0,TNvsMP,False,7
0,TN,PDC,Gaurav Yadav,9.0,0,64,0,0,TNvsPDC,False,1
1,TN,PDC,Adil Ayub Tunda,10.0,1,84,2,0,TNvsPDC,False,2
2,TN,PDC,Aman Khan (c),10.0,0,67,1,0,TNvsPDC,False,3
3,TN,PDC,Sagar Udeshi,10.0,0,42,2,0,TNvsPDC,False,4
4,TN,PDC,Jayant Yadav,10.0,0,40,1,0,TNvsPDC,False,5
5,TN,PDC,Pugazhendi Akash,1.0,0,9,1,0,TNvsPDC,False,6
6,PDC,TN,Gurjapneet Singh,8.5,0,32,4,0,TNvsPDC,False,1
7,PDC,TN,Sunny Sandhu,5.0,0,33,0,0,TNvsPDC,False,2
8,PDC,TN,Sonu Yadav,8.0,0,31,2,0,TNvsPDC,False,3
9,PDC,TN,Ravisrinivasan Sai Kishore,10.0,0,48,2,1,TNvsPDC,False,4
10,PDC,TN,Pradosh Ranjan Paul,5.0,0,18,0,0,TNvsPDC,False,5
11,PDC,TN,Sachin Rathi,10.0,0,46,2,0,TNvsPDC,False,6
0,TN,TRI,Abhijit K Sarkar,10.0,1,43,1,0,TNvsTRI,False,1
1,TN,TRI,M Murasingh (c),10.0,1,50,2,0,TNvsTRI,False,2
2,TN,TRI,Vijay Shankar,10.0,1,49,0,0,TNvsTRI,False,3
3,TN,TRI,Ajay Sarkar,10.0,0,49,1,0,TNvsTRI,False,4
4,TN,TRI,Swapnil Singh,10.0,0,59,0,0,TNvsTRI,False,5
5,TRI,TN,Gurjapneet Singh,8.0,0,26,6,0,TNvsTRI,False,1
6,TRI,TN,CV Achyuth,5.0,0,40,0,0,TNvsTRI,False,2
7,TRI,TN,Washington Sundar,10.0,0,36,1,0,TNvsTRI,False,3
8,TRI,TN,Varun Chakaravarthy,7.4,1,23,2,0,TNvsTRI,False,4
9,TRI,TN,Ravisrinivasan Sai Kishore,8.0,0,36,0,0,TNvsTRI,False,5
10,TRI,TN,Karthick Manikandan,1.0,0,22,0,0,TNvsTRI,False,6
11,TRI,TN,Mohamed Ali,3.0,0,20,0,0,TNvsTRI,False,7
0,TRI,JHKD,Sushant Mishra,10.0,1,52,6,0,TRIvsJHKD,False,1
1,TRI,JHKD,Shubham Singh,10.0,0,63,1,0,TRIvsJHKD,False,2
2,TRI,JHKD,Anukul Roy,10.0,0,59,0,0,TRIvsJHKD,False,3
3,TRI,JHKD,Manishi,9.0,1,51,0,0,TRIvsJHKD,False,4
4,TRI,JHKD,Rajandeep Singh,8.0,0,63,1,0,TRIvsJHKD,False,5
5,TRI,JHKD,Utkarsh Singh,3.0,0,23,0,0,TRIvsJHKD,False,6
6,JHKD,TRI,Abhijit K Sarkar,10.0,3,40,4,0,TRIvsJHKD,False,1
7,JHKD,TRI,Manisankar Murasingh (c),6.0,0,28,0,1,TRIvsJHKD,False,2
8,JHKD,TRI,Ajay Sarkar,5.0,0,23,2,0,TRIvsJHKD,False,3
9,JHKD,TRI,Swapnil Singh,9.1,1,28,2,0,TRIvsJHKD,False,4
10,JHKD,TRI,Debaprasad Krishnanaman Sinha,1.0,0,3,0,0,TRIvsJHKD,False,5
0,TRI,MP,Venkatesh Iyer (c),10.0,0,44,4,4,TRIvsMP,False,1
1,TRI,MP,Aryan Pandey,7.0,0,43,0,1,TRIvsMP,False,2
2,TRI,MP,Tripuresh Singh,7.0,0,46,0,0,TRIvsMP,False,3
3,TRI,MP,Rahul Batham,8.0,0,47,0,0,TRIvsMP,False,4
4,TRI,MP,Kumar Kartikeya,10.0,0,56,2,1,TRIvsMP,False,5
5,TRI,MP,Saransh Jain,8.0,0,41,1,0,TRIvsMP,False,6
6,MP,TRI,Saruk Hossain,8.0,0,52,1,3,TRIvsMP,False,1
7,MP,TRI,Manisankar Murasingh (c),8.0,0,46,1,1,TRIvsMP,False,2
8,MP,TRI,Abhijit K Sarkar,7.0,0,60,1,1,TRIvsMP,False,3
9,MP,TRI,Swapnil Singh,10.0,0,51,0,0,TRIvsMP,False,4
10,MP,TRI,Bikramjit Debnath,3.0,0,26,0,0,TRIvsMP,False,5
11,MP,TRI,Vijay Shankar,8.0,0,49,3,0,TRIvsMP,False,6
0,TRI,RAJ,Khaleel Ahmed,10.0,1,51,2,0,TRIvsRAJ,False,1
1,TRI,RAJ,Aniket Choudhary,9.5,1,64,3,0,TRIvsRAJ,False,2
2,TRI,RAJ,Ashok Sharma,8.0,0,53,2,0,TRIvsRAJ,False,3
3,TRI,RAJ,Manav Suthar (c),10.0,1,44,1,0,TRIvsRAJ,False,4
4,TRI,RAJ,Kukna Ajay Singh,10.0,0,51,1,0,TRIvsRAJ,False,5
5,TRI,RAJ,Lomror,2.0,0,14,0,0,TRIvsRAJ,False,6
6,RAJ,TRI,Manisankar Murasingh (c),8.0,0,30,3,0,TRIvsRAJ,False,1
7,RAJ,TRI,Abhijit K Sarkar,6.0,0,41,0,0,TRIvsRAJ,False,2
8,RAJ,TRI,Swapnil Singh,7.0,0,32,0,0,TRIvsRAJ,False,3
9,RAJ,TRI,Parvez Sultan,10.0,0,42,1,0,TRIvsRAJ,False,4
10,RAJ,TRI,Viki Saha,6.0,0,38,1,0,TRIvsRAJ,False,5
11,RAJ,TRI,Vijay Shankar,7.2,1,30,4,0,TRIvsRAJ,False,6
0,UP,BRD,Rasikh Salam,10.0,0,102,1,0,UPvsBRD,False,1
1,UP,BRD,Raj Limbani,10.0,0,74,4,0,UPvsBRD,False,2
2,UP,BRD,A Sheth,10.0,2,62,0,0,UPvsBRD,False,3
3,UP,BRD,Krunal Pandya (c),10.0,0,64,0,0,UPvsBRD,False,4
4,UP,BRD,Aryan Chavda,7.0,0,46,2,0,UPvsBRD,False,5
5,UP,BRD,Priyanshu Moliya,3.0,0,19,0,0,UPvsBRD,False,6
6,BRD,UP,Kunal Tyagi,7.0,1,44,1,0,UPvsBRD,False,1
7,BRD,UP,Vaibhav Chaudhary,2.1,0,6,0,0,UPvsBRD,False,2
8,BRD,UP,Sameer Rizvi,5.5,0,43,2,0,UPvsBRD,False,3
9,BRD,UP,Vipraj Nigam,10.0,0,67,2,0,UPvsBRD,False,4
10,BRD,UP,Zeeshan Ansari,10.0,1,53,3,0,UPvsBRD,False,5
11,BRD,UP,Rinku Singh (c),5.0,0,29,1,0,UPvsBRD,False,6
12,BRD,UP,Prashant Veer,10.0,0,69,1,0,UPvsBRD,False,7
0,UP,CDG,Sandeep Sharma,10.0,1,76,1,0,UPvsCDG,False,1
1,UP,CDG,Jagjit Singh,10.0,0,64,0,0,UPvsCDG,False,2
2,UP,CDG,Rohit Dhanda,10.0,0,69,0,0,UPvsCDG,False,3
3,UP,CDG,Taranpreet Singh,10.0,0,74,2,0,UPvsCDG,False,4
4,UP,CDG,Nishunk Birla,9.0,0,72,1,0,UPvsCDG,False,5
5,UP,CDG,Arslan Khan,1.0,0,11,0,0,UPvsCDG,False,6
6,CDG,UP,Kartik Tyagi,6.0,0,45,1,0,UPvsCDG,False,1
7,CDG,UP,Vaibhav Chaudhary,5.0,1,18,1,0,UPvsCDG,False,2
8,CDG,UP,Prashant Veer,5.0,1,11,1,0,UPvsCDG,False,3
9,CDG,UP,Zeeshan Ansari,7.0,0,29,4,0,UPvsCDG,False,4
10,CDG,UP,Vipraj Nigam,6.3,0,35,2,0,UPvsCDG,False,5
0,UP,HYD,Chinntla Rakshan Readdi,10.0,0,62,1,0,UPvsHYD,False,1
1,UP,HYD,Kartikeya Kak,10.0,0,76,0,0,UPvsHYD,False,2
2,UP,HYD,T Thyagarajan,10.0,0,51,1,0,UPvsHYD,False,3
3,UP,HYD,Arfaz Ahmed Mohammad,8.0,0,59,2,0,UPvsHYD,False,4
4,UP,HYD,Nitin Sai Yadav,10.0,0,60,1,0,UPvsHYD,False,5
5,UP,HYD,Aelgani Varun Goud,2.0,0,16,0,0,UPvsHYD,False,6
6,HYD,UP,Vaibhav Chaudhary,6.0,0,43,0,0,UPvsHYD,False,1
7,HYD,UP,Kartik Tyagi,6.0,0,45,2,0,UPvsHYD,False,2
8,HYD,UP,Rinku Singh (c),3.0,0,29,0,0,UPvsHYD,False,3
9,HYD,UP,Vipraj Nigam,8.0,0,40,1,0,UPvsHYD,False,4
10,HYD,UP,Zeeshan Ansari,10.0,0,31,4,0,UPvsHYD,False,5
11,HYD,UP,Prashant Veer,10.0,0,47,3,0,UPvsHYD,False,6
0,UP,JK,Auqib Nabi,10.0,0,73,2,0,UPvsJK,False,1
1,UP,JK,Sunil Kumar,8.0,2,38,0,0,UPvsJK,False,2
2,UP,JK,Nasir Lone,9.0,0,48,1,0,UPvsJK,False,3
3,UP,JK,Yawer Hassan,1.0,0,12,0,0,UPvsJK,False,4
4,UP,JK,Abid Mushtaq,10.0,0,53,0,0,UPvsJK,False,5
5,UP,JK,M Ashwin,9.0,0,79,1,0,UPvsJK,False,6
6,UP,JK,Kawalpreet Singh,1.0,0,13,0,0,UPvsJK,False,7
7,JK,UP,Karan Chaudhary,8.0,1,75,0,0,UPvsJK,False,1
8,JK,UP,Prashant Veer,9.0,0,33,1,0,UPvsJK,False,2
9,JK,UP,Vipraj Nigam,10.0,0,51,1,0,UPvsJK,False,3
10,JK,UP,Kuldeep Yadav,10.0,1,47,2,0,UPvsJK,False,4
11,JK,UP,Zeeshan Ansari,10.0,0,49,3,0,UPvsJK,False,5
12,JK,UP,Sameer Rizvi,1.0,0,9,0,0,UPvsJK,False,6
0,UP,SAUR,Chetan Sakariya,10.0,2,54,3,0,UPvsSAUR,False,1
1,UP,SAUR,Aditya Jadeja,3.0,0,27,0,3,UPvsSAUR,False,2
2,UP,SAUR,Chirag Jani,5.0,0,44,0,0,UPvsSAUR,False,3
3,UP,SAUR,Ankur Panwar,10.0,0,75,2,1,UPvsSAUR,False,4
4,UP,SAUR,Prerak Mankad,7.0,0,47,2,1,UPvsSAUR,False,5
5,UP,SAUR,Dharmendrasinh Jadeja,10.0,0,38,0,0,UPvsSAUR,False,6
6,UP,SAUR,Prasanta Rana,5.0,0,24,1,2,UPvsSAUR,False,7
7,SAUR,UP,Vineet Panwar,7.0,0,41,0,1,UPvsSAUR,False,1
8,SAUR,UP,Karan Chaudhary,5.1,0,33,1,0,UPvsSAUR,False,2
9,SAUR,UP,Prashant Veer,9.0,0,53,1,0,UPvsSAUR,False,3
10,SAUR,UP,Zeeshan Ansari,9.0,0,46,0,2,UPvsSAUR,False,4
11,SAUR,UP,Vipraj Nigam,8.0,0,46,1,1,UPvsSAUR,False,5
12,SAUR,UP,Rinku Singh (c),2.0,0,15,0,0,UPvsSAUR,False,6
0,UP,VID,Praful Hinge,8.0,0,61,0,0,UPvsVID,False,1
1,UP,VID,Nachiket Bhute,10.0,0,70,1,0,UPvsVID,False,2
2,UP,VID,Yash Thakur,9.0,0,77,1,0,UPvsVID,False,3
3,UP,VID,Parth Rekhade,10.0,0,54,1,0,UPvsVID,False,4
4,UP,VID,Harsh Dubey (c),10.0,0,51,1,0,UPvsVID,False,5
5,UP,VID,Atharva Taide,3.0,0,24,0,0,UPvsVID,False,6
6,VID,UP,Kartik Tyagi,9.0,0,79,2,0,UPvsVID,False,1
7,VID,UP,Prashant Veer,10.0,1,44,1,0,UPvsVID,False,2
8,VID,UP,Vipraj Nigam,10.0,0,56,2,0,UPvsVID,False,3
9,VID,UP,Zeeshan Ansari,10.0,1,46,1,0,UPvsVID,False,4
10,VID,UP,Kuldeep Yadav,10.0,0,52,3,0,UPvsVID,False,5
11,VID,UP,Sameer Rizvi,1.0,0,4,0,0,UPvsVID,False,6
0,VID,ASM,Mukhtar Hussain,8.0,1,35,0,0,VIDvsASM,False,1
1,VID,ASM,Ayushman Malakar,6.0,2,31,1,0,VIDvsASM,False,2
2,VID,ASM,Akash Sengupta,10.0,0,77,3,0,VIDvsASM,False,3
3,VID,ASM,Avinov Choudhury,6.0,0,51,0,0,VIDvsASM,False,4
4,VID,ASM,Swarupam Purkayastha,10.0,0,63,1,0,VIDvsASM,False,5
5,VID,ASM,Denish Das,10.0,0,47,1,0,VIDvsASM,False,6
6,ASM,VID,Harsh Dubey (c),8.0,2,16,1,0,VIDvsASM,False,1
7,ASM,VID,Nachiket Bhute,5.0,0,29,1,0,VIDvsASM,False,2
8,ASM,VID,Parth Rekhade,10.0,1,45,4,0,VIDvsASM,False,3
9,ASM,VID,Yash Kadam,2.0,0,9,0,1,VIDvsASM,False,4
10,ASM,VID,Yash Thakur,6.0,0,34,2,1,VIDvsASM,False,5
11,ASM,VID,Atharva Taide,4.0,0,15,1,0,VIDvsASM,False,6
0,VID,BEN,Shami,10.0,2,65,2,0,VIDvsBEN,False,1
1,VID,BEN,Mukesh Kumar,9.0,0,46,0,0,VIDvsBEN,False,2
2,VID,BEN,Akash Deep,9.0,0,86,0,2,VIDvsBEN,False,3
3,VID,BEN,Shahbaz Ahmed,10.0,0,74,0,2,VIDvsBEN,False,4
4,VID,BEN,A Gani,10.0,0,80,2,0,VIDvsBEN,False,5
5,VID,BEN,Karan Lal,2.0,0,18,0,0,VIDvsBEN,False,6
6,BEN,VID,Darshan Nalkande,10.0,0,79,1,1,VIDvsBEN,False,1
7,BEN,VID,Yash Thakur,9.0,0,64,2,3,VIDvsBEN,False,2
8,BEN,VID,Nachiket Bhute,9.5,0,71,2,1,VIDvsBEN,False,3
9,BEN,VID,Parth Rekhade,10.0,0,66,2,1,VIDvsBEN,False,4
10,BEN,VID,Harsh Dubey (c),10.0,0,95,0,2,VIDvsBEN,False,5
0,VID,DEL,Ishant Sharma (c),9.0,0,47,2,3,VIDvsDEL,False,1
1,VID,DEL,Navdeep Saini,9.0,1,68,2,7,VIDvsDEL,False,2
2,VID,DEL,Prince Yadav,10.0,1,59,2,5,VIDvsDEL,False,3
3,VID,DEL,Mayank Gusain,1.0,0,9,0,0,VIDvsDEL,False,4
4,VID,DEL,Harsh Tyagi,8.0,0,42,0,0,VIDvsDEL,False,5
5,VID,DEL,Hrithik Shokeen,10.0,0,52,0,0,VIDvsDEL,False,6
6,VID,DEL,Nitish Rana,3.0,0,19,2,0,VIDvsDEL,False,7
7,DEL,VID,Praful Hinge,8.0,0,54,2,0,VIDvsDEL,False,1
8,DEL,VID,Nachiket Bhute,7.1,0,51,4,5,VIDvsDEL,False,2
9,DEL,VID,Yash Kadam,10.0,1,25,1,0,VIDvsDEL,False,3
10,DEL,VID,Harsh Dubey (c),10.0,1,36,3,1,VIDvsDEL,False,4
11,DEL,VID,Yash Thakur,7.0,0,37,0,1,VIDvsDEL,False,5
12,DEL,VID,Aman Mokhade,3.0,0,17,0,0,VIDvsDEL,False,6
0,VID,HYD,Kartikeya Kak,10.0,0,87,3,0,VIDvsHYD,False,1
1,VID,HYD,B Punnaiah,10.0,0,75,0,0,VIDvsHYD,False,2
2,VID,HYD,Chinntla Rakshan Readdi,10.0,0,84,1,0,VIDvsHYD,False,3
3,VID,HYD,Aniketh Reddy,10.0,0,59,0,0,VIDvsHYD,False,4
4,VID,HYD,Nitin Sai Yadav,10.0,0,58,1,0,VIDvsHYD,False,5
5,HYD,VID,Praful Hinge,9.0,0,53,1,0,VIDvsHYD,False,1
6,HYD,VID,Nachiket Bhute,8.2,0,54,2,0,VIDvsHYD,False,2
7,HYD,VID,Yash Thakur,5.0,0,23,1,0,VIDvsHYD,False,3
8,HYD,VID,Yash Kadam,8.0,0,29,2,0,VIDvsHYD,False,4
9,HYD,VID,Harsh Dubey (c),10.0,0,39,3,0,VIDvsHYD,False,5
10,HYD,VID,Ravikumar Samarth,1.0,0,6,0,0,VIDvsHYD,False,6
11,HYD,VID,Parth Rekhade,8.0,0,68,1,0,VIDvsHYD,False,7
0,VID,SAUR,Jaydev Unadkat,10.0,0,65,0,0,VIDvsSAUR,False,1
1,VID,SAUR,Chetan Sakariya,10.0,0,45,2,1,VIDvsSAUR,False,2
2,VID,SAUR,Chirag Jani,10.0,0,65,2,1,VIDvsSAUR,False,3
3,VID,SAUR,Ankur Panwar,10.0,0,65,4,4,VIDvsSAUR,False,4
4,VID,SAUR,Prerak Mankad,7.0,0,43,0,0,VIDvsSAUR,False,5
5,VID,SAUR,Dharmendrasinh Jadeja,3.0,0,27,0,0,VIDvsSAUR,False,6
6,SAUR,VID,Yash Thakur,9.5,0,50,4,7,VIDvsSAUR,False,1
7,SAUR,VID,Nachiket Bhute,9.0,2,46,3,1,VIDvsSAUR,False,2
8,SAUR,VID,Darshan Nalkande,10.0,1,52,2,6,VIDvsSAUR,False,3
9,SAUR,VID,Harsh Dubey (c),10.0,0,59,1,0,VIDvsSAUR,False,4
10,SAUR,VID,Parth Rekhade,10.0,0,69,0,2,VIDvsSAUR,False,5
0,ARNP,MGLY,Akash Choudhary,8.0,0,26,5,0,ARNPvsMGLY,True,1
1,ARNP,MGLY,Abhishek Kumar,6.2,1,29,1,0,ARNPvsMGLY,True,2
2,ARNP,MGLY,Ram Gurung,5.0,1,26,0,0,ARNPvsMGLY,True,3
3,ARNP,MGLY,Anish Charak,10.0,1,35,1,0,ARNPvsMGLY,True,4
4,ARNP,MGLY,Jaskirat Singh,6.0,0,25,0,0,ARNPvsMGLY,True,5
5,ARNP,MGLY,Dippu Sangma (c),6.0,0,26,0,0,ARNPvsMGLY,True,6
6,ARNP,MGLY,Riboklang Hynniewta,3.0,0,20,1,0,ARNPvsMGLY,True,7
7,MGLY,ARNP,Tanish Patkar,5.0,1,22,1,0,ARNPvsMGLY,True,1
8,MGLY,ARNP,Lee Kamra,3.0,0,25,0,0,ARNPvsMGLY,True,2
9,MGLY,ARNP,Saiyam Paresh,4.0,0,42,0,0,ARNPvsMGLY,True,3
10,MGLY,ARNP,Techi Doria (c),6.1,0,46,2,0,ARNPvsMGLY,True,4
11,MGLY,ARNP,Techi Neri,3.0,0,30,1,0,ARNPvsMGLY,True,5
12,MGLY,ARNP,Nabam Joshi,2.0,0,28,0,0,ARNPvsMGLY,True,6
0,ARNP,MIZ,Karthik CA,10.0,0,63,3,5,ARNPvsMIZ,True,1
1,ARNP,MIZ,Khiangte Vanrotlinga,10.0,1,30,0,0,ARNPvsMIZ,True,2
2,ARNP,MIZ,TC Vanlalremruata,8.0,0,36,3,0,ARNPvsMIZ,True,3
3,ARNP,MIZ,B Lalnunfela,5.0,0,38,0,1,ARNPvsMIZ,True,4
4,ARNP,MIZ,Cariappa,9.4,2,34,3,0,ARNPvsMIZ,True,5
5,ARNP,MIZ,Naveen Gurung,4.0,0,28,0,3,ARNPvsMIZ,True,6
6,ARNP,MIZ,Joseph Lalthankhuma (c),3.0,0,16,1,0,ARNPvsMIZ,True,7
7,MIZ,ARNP,Mibom Mosu,7.0,1,34,1,2,ARNPvsMIZ,True,1
8,MIZ,ARNP,Penjor Mangal,5.0,0,32,1,2,ARNPvsMIZ,True,2
9,MIZ,ARNP,Dheeraj Antin,10.0,0,39,1,1,ARNPvsMIZ,True,3
10,MIZ,ARNP,Suryansh Singh,2.0,0,17,0,1,ARNPvsMIZ,True,4
11,MIZ,ARNP,Techi Neri,7.4,0,31,1,0,ARNPvsMIZ,True,5
12,MIZ,ARNP,Techi Doria,9.0,0,41,5,0,ARNPvsMIZ,True,6
13,MIZ,ARNP,Nabam Tempol,4.0,0,21,0,0,ARNPvsMIZ,True,7
0,ARNP,MNP,Bishworjit Konthoujam (c),10.0,0,43,1,0,ARNPvsMNP,True,1
1,ARNP,MNP,Pheiroijam Jotin,9.5,0,55,5,0,ARNPvsMNP,True,2
2,ARNP,MNP,Ajay Lamabam Singh,10.0,0,32,0,0,ARNPvsMNP,True,3
3,ARNP,MNP,Kishan Singha,10.0,0,40,3,0,ARNPvsMNP,True,4
4,ARNP,MNP,Johnson Singh,2.0,0,13,0,0,ARNPvsMNP,True,5
5,ARNP,MNP,L Keishangbam,2.0,0,12,0,0,ARNPvsMNP,True,6
6,ARNP,MNP,Chingakham Bidash,6.0,0,36,0,0,ARNPvsMNP,True,7
7,MNP,ARNP,Mibom Mosu,7.3,0,36,2,0,ARNPvsMNP,True,1
8,MNP,ARNP,Tanish Patkar,4.0,0,27,0,0,ARNPvsMNP,True,2
9,MNP,ARNP,Tadakamalla Mohith,6.0,0,26,0,0,ARNPvsMNP,True,3
10,MNP,ARNP,Nabam Joshi,4.0,0,24,0,0,ARNPvsMNP,True,4
11,MNP,ARNP,Techi Doria,10.0,0,51,2,0,ARNPvsMNP,True,5
12,MNP,ARNP,Techi Neri,10.0,0,62,1,0,ARNPvsMNP,True,6
13,MNP,ARNP,Nabam Tempol,5.0,0,23,1,0,ARNPvsMNP,True,7
0,ARNP,NGL,Dip Borah,8.0,1,24,2,0,ARNPvsNGL,True,1
1,ARNP,NGL,Nagaho Chishi,6.0,0,38,0,0,ARNPvsNGL,True,2
2,ARNP,NGL,Imliwati Lemtur,10.0,1,43,2,0,ARNPvsNGL,True,3
3,ARNP,NGL,Akavi Yeptho,9.0,0,41,2,0,ARNPvsNGL,True,4
4,ARNP,NGL,Nchumbemo Humtsoe,7.0,0,23,0,0,ARNPvsNGL,True,5
5,ARNP,NGL,Jonathan R (c),10.0,0,68,0,0,ARNPvsNGL,True,6
6,NGL,ARNP,Mibom Mosu,7.0,0,50,0,0,ARNPvsNGL,True,1
7,NGL,ARNP,Penjor Mangal,6.0,0,39,1,0,ARNPvsNGL,True,2
8,NGL,ARNP,Baddula Sunil Yadav,8.2,0,37,0,0,ARNPvsNGL,True,3
9,NGL,ARNP,Techi Doria,10.0,0,50,0,0,ARNPvsNGL,True,4
10,NGL,ARNP,Nabam Kama,4.0,0,25,0,0,ARNPvsNGL,True,5
11,NGL,ARNP,Anshuman,4.0,0,40,0,0,ARNPvsNGL,True,6
0,BIH,ARNP,Mibom Mosu,9.0,0,116,0,0,BIHvsARNP,True,1
1,BIH,ARNP,Suryansh Singh,9.0,0,98,0,0,BIHvsARNP,True,2
2,BIH,ARNP,Tadakamalla Mohith,9.0,0,99,2,0,BIHvsARNP,True,3
3,BIH,ARNP,Nabam Tempol,5.0,0,72,0,0,BIHvsARNP,True,4
4,BIH,ARNP,Dheeraj Antin,9.0,0,81,1,0,BIHvsARNP,True,5
5,BIH,ARNP,Techi Neri,8.0,0,83,2,0,BIHvsARNP,True,6
6,BIH,ARNP,Techi Doria,1.0,0,20,0,0,BIHvsARNP,True,7
7,ARNP,BIH,Sabir Khan,7.1,0,28,1,0,BIHvsARNP,True,1
8,ARNP,BIH,Badal Kanaoujia,5.0,0,31,0,0,BIHvsARNP,True,2
9,ARNP,BIH,Akash Raj,8.0,1,29,3,0,BIHvsARNP,True,3
10,ARNP,BIH,Suraj Kashyap,10.0,3,31,3,0,BIHvsARNP,True,4
11,ARNP,BIH,Himanshu Tiwari,8.0,0,33,2,0,BIHvsARNP,True,5
12,ARNP,BIH,Vaibhav Suryavanshi,4.0,0,19,0,0,BIHvsARNP,True,6
0,BIH,MNP,Bishworjit Konthoujam (c),10.0,0,55,3,0,BIHvsMNP,True,1
1,BIH,MNP,Pheiroijam Jotin,10.0,0,41,3,2,BIHvsMNP,True,2
2,BIH,MNP,Chingakham Bidash,6.0,0,50,0,2,BIHvsMNP,True,3
3,BIH,MNP,Kishan Singha,10.0,0,45,1,0,BIHvsMNP,True,4
4,BIH,MNP,Ajay Lamabam Singh,10.0,1,56,1,0,BIHvsMNP,True,5
5,BIH,MNP,L Keishangbam,2.0,0,16,0,0,BIHvsMNP,True,6
6,BIH,MNP,K Priyojit Singh,2.0,0,15,1,0,BIHvsMNP,True,7
7,MNP,BIH,Sabir Khan,4.0,1,20,0,0,BIHvsMNP,True,1
8,MNP,BIH,Badal Kanaoujia,6.0,1,28,0,3,BIHvsMNP,True,2
9,MNP,BIH,Sakibul Gani (c),9.0,0,55,4,1,BIHvsMNP,True,3
10,MNP,BIH,Suraj Kashyap,9.0,1,39,1,0,BIHvsMNP,True,4
11,MNP,BIH,Himanshu Singh,7.0,0,38,0,0,BIHvsMNP,True,5
12,MNP,BIH,Himanshu Tiwari,10.0,0,45,4,0,BIHvsMNP,True,6
13,MNP,BIH,Akash Raj,5.0,0,33,0,0,BIHvsMNP,True,7
0,MGLY,BIH,Shabbir Khan,8.0,1,40,1,0,MGLYvsBIH,True,1
1,MGLY,BIH,Sabir Khan,9.0,1,50,3,0,MGLYvsBIH,True,2
2,MGLY,BIH,Mangal Mahrour,7.0,0,21,2,0,MGLYvsBIH,True,3
3,MGLY,BIH,Suraj Kashyap,8.0,0,30,0,0,MGLYvsBIH,True,4
4,MGLY,BIH,Akash Raj,6.0,1,30,1,0,MGLYvsBIH,True,5
5,MGLY,BIH,Himanshu Tiwari,9.0,1,28,2,0,MGLYvsBIH,True,6
6,MGLY,BIH,Vaibhav Suryavanshi,3.0,0,11,0,0,MGLYvsBIH,True,7
7,BIH,MGLY,Akash Choudhary,10.0,1,51,2,0,MGLYvsBIH,True,1
8,BIH,MGLY,Dippu Sangma (c),5.0,0,54,0,0,MGLYvsBIH,True,2
9,BIH,MGLY,Swarajeet Das,6.0,0,41,0,0,MGLYvsBIH,True,3
10,BIH,MGLY,Ram Gurung,5.0,0,25,0,0,MGLYvsBIH,True,4
11,BIH,MGLY,Anish Charak,6.0,0,40,0,0,MGLYvsBIH,True,5
12,BIH,MGLY,Larry Sangma,0.3,0,8,0,0,MGLYvsBIH,True,6
0,MGLY,MIZ,Karthik CA,9.5,0,49,6,0,MGLYvsMIZ,True,1
1,MGLY,MIZ,Naveen Gurung,7.0,0,53,0,0,MGLYvsMIZ,True,2
2,MGLY,MIZ,Khiangte Vanrotlinga,10.0,1,74,1,0,MGLYvsMIZ,True,3
3,MGLY,MIZ,TC Vanlalremruata,10.0,0,53,0,0,MGLYvsMIZ,True,4
4,MGLY,MIZ,Cariappa,10.0,0,46,3,0,MGLYvsMIZ,True,5
5,MGLY,MIZ,B Lalnunfela,3.0,0,15,0,0,MGLYvsMIZ,True,6
6,MIZ,MGLY,Akash Choudhary,9.5,0,44,6,0,MGLYvsMIZ,True,1
7,MIZ,MGLY,Swarajeet Das,5.0,0,20,1,0,MGLYvsMIZ,True,2
8,MIZ,MGLY,Dippu Sangma (c),7.0,0,58,1,0,MGLYvsMIZ,True,3
9,MIZ,MGLY,Aryan Bora,6.0,0,27,0,0,MGLYvsMIZ,True,4
10,MIZ,MGLY,Ram Gurung,4.0,0,29,0,0,MGLYvsMIZ,True,5
11,MIZ,MGLY,Anish Charak,6.0,1,24,1,0,MGLYvsMIZ,True,6
12,MIZ,MGLY,Swastic Chettri,1.0,0,6,0,0,MGLYvsMIZ,True,7
0,MGLY,MNP,Bishworjit Konthoujam (c),8.0,0,30,1,0,MGLYvsMNP,True,1
